x,y,z
32.18,9.9121,242.43
31.96,10.5343,240.05
31.79,11.3438,237.5
31.78,12.2513,235.22
31.89,13.3388,232.78
32.01,14.3985,230.39
32.12,15.3255,227.98
32.23,15.9598,225.57
32.34,16.2275,223.04
32.44,16.29,220.6
32.54,16.0742,218.12
32.64,15.726,215.63
32.74,15.4076,213.15
32.84,15.1574,210.7
32.94,15.0178,208.25
33.07,15.1319,205.52
33.22,15.3637,202.89
33.4,15.6673,200.33
33.58,15.9632,197.7
33.68,16.1075,195.04
33.65,16.0323,192.6
33.51,15.6653,190.17
33.33,14.9956,187.82
33.19,14.1036,185.33
33.18,13.2081,182.89
33.28,12.3757,180.48
33.36,11.665,178.08
33.39,11.1417,175.52
33.34,10.9337,172.86
33.18,11.1493,170.19
32.93,11.6528,167.59
32.63,12.3491,165.15
32.32,13.2398,162.64
32.17,14.1619,160.26
32.22,15.1102,157.92
32.42,15.9537,155.65
32.67,16.645,153.33
32.9,17.1434,150.92
33.02,17.383,148.27
32.99,17.4015,145.71
32.81,17.1882,143.07
32.57,16.8869,140.43
32.33,16.5137,137.79
32.13,16.2238,135.14
32.1,15.99,132.53
32.22,15.7758,129.92
32.35,15.6006,127.32
32.49,15.4111,124.72
32.63,15.2885,122.14
32.77,15.1964,119.62
32.86,15.0961,117.06
32.86,15.0365,114.51
32.79,14.9786,111.98
32.73,14.9642,109.52
32.67,14.9422,107.07
32.61,14.9565,104.59
32.56,15.0562,102.14
32.52,15.1491,99.7
32.49,15.2935,97.26
32.46,15.4762,94.8
32.45,15.7038,92.38
32.43,15.9815,89.93
32.42,16.2045,87.48
32.4,16.4363,85.01
32.36,16.6061,82.48
32.31,16.699,79.93
32.24,16.7289,77.39
32.14,16.6852,74.89
32.02,16.553,72.43
31.9,16.4109,69.97
31.76,16.2028,67.3
31.64,16.075,64.87
31.56,16.0061,62.19
31.58,15.9792,59.52
31.63,16.0343,56.92
31.68,16.1101,54.4
31.73,16.1559,51.78
31.75,16.1145,49.15
31.73,15.9465,46.63
31.64,15.5479,44.04
31.47,14.8269,41.49
31.22,13.8532,39.15
30.92,12.6872,36.96
30.64,11.4258,34.84
30.54,10.2286,32.73
30.68,9.2398,30.48
30.99,8.5557,28.16
31.35,8.1667,25.73
31.57,8.0213,23.21
31.57,8.0012,20.63
31.34,7.9879,18.09
31.05,7.9683,15.62
30.76,7.9943,13.18
30.53,7.9681,10.58
30.52,7.984,7.99
30.64,7.9682,5.44
30.77,7.9866,2.86
30.82,7.9771,1.97
30.82,7.9674,1.97
30.82,7.9933,1.97
30.82,7.9759,1.97
30.82,7.9684,1.97
30.82,7.984,1.97
30.82,7.9936,1.97
30.82,7.9698,1.97
30.82,7.9763,1.97
30.92,7.9879,1.99
31.18,7.9787,2.02
31.61,7.9689,2.02
32.23,7.9685,1.97
33.03,7.9723,1.9
34.0,7.974,1.83
35.08,7.9896,1.81
35.76,7.9832,1.83
35.76,7.9772,1.83
35.76,7.9769,1.83
35.76,7.9698,1.83
35.76,7.9968,1.83
35.76,7.9767,1.83
35.76,8.0003,1.83
35.76,7.9911,1.83
35.76,7.9719,1.89
35.75,7.989,2.11
35.72,7.9771,2.51
35.7,7.995,3.08
35.66,7.9884,3.8
35.61,8.0011,4.71
35.55,7.9816,5.8
35.49,7.9978,7.05
35.42,7.9765,8.47
35.33,7.9951,10.06
35.24,7.9978,11.85
35.14,7.9961,13.82
35.02,7.9912,15.98
34.9,7.9673,18.36
34.77,7.9879,20.92
34.63,8.0245,23.6
34.49,8.1235,26.28
34.35,8.4626,28.94
34.24,9.1623,31.56
34.17,10.1252,33.87
34.14,11.3784,36.21
34.12,12.6582,38.49
34.06,13.7814,40.83
33.92,14.6172,43.14
33.69,15.1802,45.64
33.36,15.5514,48.28
33.06,15.7241,50.94
32.91,15.7098,53.6
32.94,15.6039,56.3
33.15,15.4589,58.72
33.49,15.3463,61.17
33.82,15.2788,63.62
34.02,15.3515,66.07
34.03,15.5759,68.78
33.84,15.8749,71.4
33.6,16.1479,73.93
33.33,16.3767,76.51
33.11,16.4692,79.11
33.03,16.4553,81.57
33.08,16.276,84.16
33.25,16.0338,86.82
33.42,15.749,89.5
33.57,15.4401,92.18
33.62,15.2074,94.86
33.57,15.0621,97.53
33.5,14.9151,100.2
33.44,14.8645,102.86
33.39,14.8108,105.54
33.35,14.8278,108.25
33.32,14.8939,110.94
33.29,14.9749,113.64
33.26,15.0198,116.34
33.23,15.1172,119.01
33.2,15.1822,121.68
33.17,15.3095,124.28
33.16,15.4534,126.83
33.14,15.615,129.37
33.14,15.8171,131.9
33.13,16.0595,134.4
33.13,16.3799,136.85
33.14,16.7177,139.3
33.15,17.064,141.92
33.16,17.3446,144.37
33.17,17.4321,146.84
33.2,17.3504,149.37
33.27,17.0465,152.01
33.38,16.4679,154.67
33.51,15.7691,157.01
33.69,14.8417,159.53
33.88,13.8978,162.03
34.02,12.9662,164.53
34.01,12.144,167.05
33.83,11.4262,169.63
33.57,11.0392,172.25
33.21,10.9971,174.8
32.89,11.3352,177.26
32.67,11.9536,179.65
32.64,12.828,182.2
32.83,13.7948,184.66
33.15,14.7471,187.05
33.43,15.4618,189.37
33.56,15.9599,191.83
33.49,16.1155,194.28
33.28,16.0454,196.79
33.01,15.7959,199.37
32.81,15.4993,201.93
32.76,15.2432,204.5
32.89,15.0494,207.07
33.13,15.0264,209.61
33.38,15.2564,212.06
33.6,15.5597,214.67
33.64,15.9172,217.18
33.54,16.2204,219.67
33.41,16.263,222.29
33.27,16.0267,224.98
33.13,15.5078,227.37
32.99,14.685,229.69
32.9,13.7214,231.99
32.92,12.6832,234.23
32.99,11.7127,236.5
33.07,10.8568,238.99
33.15,10.1645,241.44
33.22,9.6781,243.85
33.3,9.3049,246.49
33.38,9.0238,249.08
33.46,8.8167,251.6
33.53,8.6724,254.09
33.61,8.5641,256.54
33.68,8.48,259.01
33.77,8.4472,261.64
33.84,8.4338,264.23
33.92,8.4346,266.82
34.0,8.4257,269.38
34.08,8.4174,271.92
34.16,8.411,274.46
34.23,8.4139,277.0
34.31,8.4359,279.46
34.39,8.4292,281.91
34.46,8.4334,284.52
34.54,8.4178,287.07
34.62,8.4153,289.58
34.7,8.3898,292.08
34.77,8.3958,294.58
34.85,8.4203,297.04
34.92,8.4031,299.53
34.93,8.4184,299.86
34.93,8.3964,299.86
34.93,8.414,299.86
34.93,8.3974,299.86
34.93,8.41,299.86
34.93,8.4147,299.86
34.93,8.3913,299.86
34.93,8.4217,299.86
34.94,8.3959,299.86
35.06,8.4151,299.85
35.35,8.4074,299.83
35.83,8.4017,299.83
36.47,8.389,299.88
37.26,8.4209,299.97
38.21,8.4226,300.0
39.29,8.4169,300.0
39.84,8.3901,300.0
39.84,8.413,300.0
39.84,8.3976,300.0
39.84,8.4101,300.0
39.84,8.3998,300.0
39.84,8.4151,300.0
39.84,8.4201,300.0
39.84,8.4033,300.0
39.84,8.4103,300.0
39.84,8.4,300.0
39.84,8.3958,299.96
39.85,8.4102,299.75
39.87,8.3899,299.37
39.89,8.4073,298.82
39.92,8.4191,298.09
39.96,8.3899,297.19
40.01,8.3913,296.11
40.07,8.3973,294.85
40.13,8.3979,293.41
40.2,8.4285,291.78
40.28,8.4199,289.96
40.37,8.4246,287.99
40.47,8.4136,285.81
40.57,8.4311,283.44
40.69,8.4075,280.86
40.81,8.4074,278.15
40.91,8.4427,275.72
41.02,8.439,273.26
41.13,8.4312,270.81
41.24,8.4535,268.34
41.35,8.4322,265.87
41.46,8.4383,263.38
41.57,8.446,260.87
41.68,8.4508,258.35
41.79,8.5087,255.84
41.91,8.6035,253.3
42.02,8.7484,250.79
42.14,8.9622,248.28
42.26,9.2635,245.76
42.38,9.6318,243.24
42.51,10.1416,240.72
42.63,10.7789,238.29
42.76,11.6339,235.71
42.89,12.5222,233.29
43.03,13.4626,230.94
43.11,14.4237,228.48
43.07,15.258,225.95
42.95,15.8388,223.47
42.79,16.0461,221.01
42.62,15.9843,218.55
42.54,15.7305,216.04
42.56,15.2987,213.47
42.62,14.9507,210.98
42.64,14.775,208.51
42.65,14.7135,206.06
42.66,14.8875,203.35
42.66,15.154,200.67
42.67,15.5425,198.02
42.67,15.7923,195.37
42.67,15.9248,192.69
42.66,15.8471,190.27
42.67,15.6108,187.81
42.7,15.2769,185.35
42.75,14.8378,182.92
42.81,14.3465,180.43
42.85,13.8953,177.98
42.87,13.5941,175.54
42.83,13.488,173.1
42.75,13.6108,170.66
42.62,13.8928,167.94
42.46,14.3002,165.26
42.29,14.7899,162.64
42.17,15.3141,160.16
42.15,15.7944,157.54
42.2,16.1747,154.92
42.21,16.3055,152.27
42.17,16.2568,149.81
42.08,16.0623,147.33
41.94,15.7302,144.79
41.75,15.2338,142.22
41.54,14.7297,139.67
41.4,14.215,137.19
41.4,13.7684,134.77
41.57,13.3091,132.14
41.88,12.926,129.54
42.18,12.6439,126.95
42.34,12.4549,124.31
42.3,12.3322,121.87
42.12,12.2467,119.19
41.92,12.2611,116.56
41.72,12.2436,113.93
41.6,12.1864,111.35
41.62,12.1149,108.83
41.75,12.0311,106.35
41.95,11.9289,103.91
42.14,11.88,101.48
42.22,11.855,99.01
42.19,11.9134,96.5
42.09,12.0014,93.96
41.98,12.1567,91.39
41.88,12.3366,88.82
41.79,12.5142,86.22
41.71,12.7221,83.65
41.61,12.897,81.03
41.5,13.0239,78.38
41.36,13.1003,75.71
41.2,13.0839,73.28
41.03,13.0065,70.62
40.96,12.8803,68.06
40.98,12.7299,65.44
41.02,12.6069,62.99
41.09,12.5378,60.36
41.17,12.5336,57.82
41.26,12.6047,55.38
41.35,12.6446,52.92
41.44,12.6395,50.3
41.48,12.5337,47.82
41.47,12.2161,45.29
41.39,11.7199,42.9
41.24,11.0438,40.5
41.05,10.2406,38.08
40.88,9.4279,35.64
40.85,8.769,33.21
40.96,8.3286,30.81
41.11,8.1182,28.28
41.26,8.0174,25.82
41.35,7.993,23.21
41.34,7.9761,20.64
41.27,7.9752,18.11
41.21,7.9883,15.6
41.15,7.9726,13.14
41.08,7.9883,10.54
41.02,8.0006,7.95
40.95,8.0001,5.52
40.89,7.986,2.96
40.85,7.9675,1.53
40.85,7.9926,1.53
40.85,7.982,1.53
40.85,7.971,1.53
40.85,7.9691,1.53
40.85,7.9845,1.53
40.85,7.9913,1.53
40.85,7.9826,1.53
40.85,7.981,1.53
40.92,7.9936,1.54
41.15,7.9785,1.57
41.55,7.9691,1.58
42.15,8.0004,1.54
42.9,7.9793,1.47
43.83,7.981,1.37
44.86,7.9804,1.32
45.71,7.9987,1.33
45.71,7.9885,1.33
45.71,7.9751,1.33
45.71,7.9919,1.33
45.71,7.9751,1.33
45.71,7.98,1.33
45.71,7.9852,1.33
45.71,7.9953,1.33
45.71,7.9812,1.33
45.71,7.9921,1.36
45.69,7.9892,1.53
45.68,8.0013,1.89
45.69,7.9945,2.43
45.71,7.9961,3.15
45.73,7.9963,4.04
45.76,7.9905,5.11
45.8,7.986,6.37
45.84,8.0002,7.82
45.89,7.9944,9.44
45.94,7.9762,11.26
45.99,7.9825,13.27
46.05,7.9819,15.27
46.11,7.9691,17.42
46.18,7.992,19.74
46.24,7.9802,22.2
46.31,7.998,24.66
46.38,8.0028,27.12
46.45,8.0333,29.6
46.52,8.156,32.08
46.6,8.3704,34.55
46.69,8.7593,36.98
46.8,9.2598,39.62
46.93,9.8607,42.17
47.05,10.4157,44.71
47.14,10.851,47.31
47.19,11.1253,49.7
47.22,11.2981,52.16
47.22,11.3376,54.65
47.22,11.351,57.14
47.22,11.3338,59.67
47.21,11.3269,62.21
47.21,11.3408,64.73
47.21,11.3361,67.23
47.21,11.3525,69.74
47.21,11.3455,72.26
47.19,11.3313,74.81
47.18,11.243,77.35
47.15,11.1038,79.92
47.11,10.9578,82.53
47.07,10.7719,85.16
47.02,10.5862,87.8
46.98,10.4453,90.43
46.96,10.3182,93.07
46.94,10.2286,95.73
46.93,10.1941,98.42
46.93,10.1969,101.09
46.94,10.1673,103.8
46.95,10.1916,106.5
46.96,10.2225,109.21
46.98,10.2724,111.93
47.01,10.3604,114.65
47.04,10.4596,117.09
47.08,10.6173,119.55
47.13,10.7335,122.02
47.17,10.8702,124.48
47.21,10.9933,126.97
47.25,11.1401,129.46
47.3,11.28,131.93
47.36,11.541,134.39
47.46,11.8621,136.85
47.58,12.2896,139.31
47.72,12.7757,141.82
47.87,13.2979,144.31
47.95,13.7302,146.79
47.92,14.1571,149.26
47.78,14.5051,151.72
47.61,14.702,154.19
47.43,14.8289,156.65
47.31,14.803,159.13
47.3,14.7538,161.62
47.39,14.6451,164.07
47.52,14.6115,166.54
47.64,14.5834,169.02
47.76,14.6437,171.48
47.85,14.8479,174.13
47.92,15.1544,176.73
47.95,15.5014,179.23
47.98,15.8829,181.68
48.03,16.1819,184.13
48.12,16.373,186.67
48.23,16.4074,189.27
48.38,16.3084,191.92
48.54,16.0334,194.55
48.71,15.7536,197.18
48.84,15.4679,199.79
48.85,15.1477,202.43
48.79,14.9069,205.05
48.72,14.7723,207.62
48.66,14.8394,210.2
48.6,15.0036,212.76
48.55,15.197,215.27
48.49,15.3476,217.91
48.39,15.2998,220.48
48.25,15.0612,223.14
48.06,14.5887,225.64
47.85,13.9811,228.15
47.66,13.2522,230.67
47.61,12.4639,233.16
47.69,11.7766,235.6
47.78,11.0676,238.03
47.87,10.4564,240.44
47.96,9.8681,242.82
48.04,9.3731,245.24
48.11,8.95,247.65
48.19,8.6384,250.32
48.26,8.4319,252.91
48.34,8.3449,255.41
48.42,8.2987,258.06
48.5,8.267,260.63
48.58,8.2877,263.12
48.65,8.2972,265.59
48.73,8.3441,268.03
48.82,8.3527,270.64
48.9,8.3902,273.23
48.98,8.4092,275.86
49.06,8.4366,278.44
49.15,8.4139,281.04
49.23,8.4236,283.63
49.31,8.4394,286.21
49.39,8.4362,288.83
49.47,8.4107,291.32
49.55,8.4175,293.82
49.63,8.4252,296.32
49.68,8.4311,298.0
49.68,8.4012,298.0
49.68,8.403,298.0
49.68,8.4131,298.0
49.68,8.3985,298.0
49.68,8.4275,298.0
49.68,8.4187,298.0
49.68,8.4262,298.0
49.74,8.414,298.0
49.96,8.4215,297.99
50.34,8.4039,297.98
50.87,8.4153,297.97
51.56,8.4073,297.95
52.41,8.4266,297.92
53.39,8.4272,297.89
54.54,8.4218,297.86
55.75,8.4055,297.82
55.75,8.4112,297.82
55.75,8.4325,297.82
55.75,8.4183,297.82
55.75,8.408,297.82
55.75,8.4157,297.82
55.75,8.4299,297.82
55.75,8.4115,297.82
55.75,8.4288,297.82
55.75,8.407,297.82
55.73,8.4301,297.71
55.69,8.4034,297.43
55.7,8.4115,296.95
55.77,8.4216,296.34
55.85,8.4218,295.56
55.91,8.4333,294.62
55.91,8.431,293.55
55.81,8.4126,292.21
55.67,8.4226,290.67
55.52,8.4264,288.94
55.39,8.4228,287.0
55.39,8.4061,285.1
55.48,8.3851,282.96
55.58,8.3424,280.67
55.69,8.3134,278.18
55.81,8.2396,275.62
55.92,8.1675,273.08
56.03,8.1181,270.57
56.14,8.0757,268.04
56.26,8.0434,265.54
56.37,8.02,263.03
56.49,8.0246,260.51
56.6,8.0952,257.96
56.72,8.2851,255.42
56.84,8.6536,252.85
56.94,9.2049,250.17
57.03,9.8029,247.76
57.11,10.556,245.17
57.18,11.3183,242.59
57.26,11.9545,240.24
57.34,12.5105,237.86
57.45,12.9866,235.39
57.58,13.2937,232.86
57.73,13.4746,230.35
57.89,13.4375,227.81
57.98,13.2678,225.28
57.96,13.0406,222.77
57.9,12.8297,220.26
57.85,12.6826,217.82
57.84,12.6341,215.37
57.86,12.7208,212.91
57.93,12.9969,210.46
58.03,13.3711,208.03
58.18,14.0607,205.42
58.33,14.7878,202.84
58.47,15.6814,200.4
58.55,16.5251,197.91
58.51,17.3066,195.4
58.42,18.049,192.79
58.38,18.5647,190.37
58.37,18.9485,187.93
58.41,19.1905,185.47
58.5,19.2669,183.02
58.67,19.1277,180.32
58.9,18.7408,177.64
59.19,18.2,175.0
59.42,17.5535,172.44
59.51,16.8792,169.95
59.41,16.1855,167.46
59.17,15.4677,164.98
58.94,14.8422,162.53
58.83,14.2383,160.12
58.86,13.7139,157.73
59.02,13.2263,155.15
59.22,12.8217,152.62
59.4,12.5159,150.14
59.51,12.2722,147.68
59.51,11.9991,145.13
59.37,11.7249,142.57
59.15,11.4179,139.95
58.95,11.1173,137.32
58.88,10.8531,134.75
58.94,10.577,132.21
59.02,10.3245,129.72
59.09,10.041,127.28
59.18,9.7816,124.63
59.26,9.5137,121.98
59.34,9.2645,119.36
59.41,9.0566,116.72
59.49,8.9,114.13
59.56,8.7383,111.56
59.63,8.646,109.02
59.7,8.5854,106.52
59.76,8.5777,104.02
59.83,8.5717,101.55
59.9,8.6044,98.91
59.97,8.6787,96.29
60.05,8.7729,93.66
60.12,8.9091,91.09
60.19,9.0383,88.52
60.26,9.2185,85.95
60.33,9.3794,83.44
60.4,9.5557,80.94
60.47,9.6829,78.44
60.54,9.8418,75.94
60.61,10.0025,73.45
60.67,10.1082,70.96
60.74,10.2511,68.48
60.81,10.3413,65.97
60.87,10.3613,63.46
60.92,10.2487,60.91
60.97,9.9772,58.31
60.99,9.5779,55.86
61.01,9.1322,53.4
61.03,8.7373,50.93
61.07,8.3997,48.49
61.11,8.1779,45.86
61.16,8.0683,43.26
61.21,8.0112,40.73
61.26,7.9852,38.2
61.31,7.9838,35.69
61.36,8.0005,33.19
61.42,7.986,30.72
61.47,7.9815,28.28
61.51,7.9788,25.85
61.56,7.976,23.41
61.62,7.9944,20.82
61.67,7.9817,18.26
61.72,7.9711,15.71
61.77,7.9872,13.23
61.83,7.9957,10.62
61.88,8.0007,8.01
61.93,7.9788,5.42
61.98,7.9942,2.82
62.02,8.0011,1.2
62.02,7.9896,1.2
62.02,7.9837,1.2
62.02,7.9679,1.2
62.02,7.988,1.2
62.02,7.9948,1.2
62.02,7.9972,1.2
62.02,7.9976,1.2
62.02,7.9998,1.2
62.02,7.991,1.2
62.07,7.9857,1.2
62.28,7.9942,1.2
62.65,8.0049,1.18
63.17,7.9978,1.16
63.86,8.0131,1.14
64.71,7.9986,1.11
65.72,8.0171,1.07
66.89,8.043,1.03
68.22,8.0706,0.99
68.23,8.0478,0.99
68.23,8.0721,0.99
68.23,8.0427,0.99
68.23,8.0722,0.99
68.23,8.0578,0.99
68.23,8.08,0.99
68.23,8.0387,0.99
68.23,8.02,0.99
68.23,8.0137,0.99
68.21,8.0434,1.11
68.19,8.025,1.4
68.2,8.0201,1.86
68.25,8.056,2.47
68.35,8.0363,3.26
68.42,8.0153,4.22
68.43,8.0245,5.35
68.36,7.9941,6.65
68.26,7.994,8.08
68.16,7.9828,9.7
68.1,7.9669,11.5
68.12,7.9781,13.49
68.19,7.9858,15.67
68.27,7.9941,18.02
68.35,7.9954,20.56
68.43,8.0007,23.17
68.52,7.9968,25.8
68.61,7.9914,28.44
68.69,7.9789,31.09
68.78,8.0004,33.75
68.86,7.9782,36.44
68.95,7.9931,39.12
69.04,8.0016,41.8
69.12,7.9788,44.51
69.2,8.0047,46.94
69.28,8.0812,49.39
69.37,8.2763,52.07
69.47,8.5864,54.68
69.56,8.99,57.25
69.67,9.3796,59.81
69.76,9.7101,62.4
69.85,9.9243,65.04
69.92,9.9615,67.47
69.99,9.9293,69.97
70.06,9.8319,72.47
70.13,9.7212,75.01
70.2,9.5909,77.55
70.27,9.4749,80.11
70.34,9.3847,82.69
70.42,9.277,85.28
70.49,9.2116,87.87
70.56,9.1429,90.49
70.63,9.0802,93.1
70.7,9.0226,95.72
70.77,9.0018,98.34
70.84,8.9957,100.98
70.91,9.0471,103.61
70.97,9.1348,106.25
71.03,9.2777,108.86
71.08,9.4748,111.5
71.13,9.7636,114.12
71.17,10.0357,116.72
71.21,10.3754,119.32
71.25,10.7731,121.93
71.29,11.1035,124.51
71.32,11.4857,127.1
71.36,11.8647,129.7
71.4,12.267,132.34
71.44,12.6339,135.0
71.48,12.972,137.71
71.52,13.2485,140.13
71.56,13.5008,142.58
71.61,13.7601,145.08
71.65,14.0297,147.56
71.69,14.297,150.02
71.73,14.6637,152.49
71.75,15.105,154.93
71.76,15.702,157.57
71.75,16.364,160.16
71.74,17.0912,162.66
71.72,17.845,165.11
71.7,18.5404,167.56
71.69,19.1848,169.99
71.69,19.739,172.47
71.7,20.1964,174.92
71.72,20.6491,177.51
71.73,20.9337,179.92
71.75,21.0947,182.39
71.75,21.0737,184.9
71.73,20.8435,187.38
71.69,20.3871,189.79
71.63,19.7174,192.13
71.55,18.8691,194.47
71.44,17.7673,196.95
71.32,16.5605,199.38
71.19,15.2648,201.71
71.06,14.0318,203.94
70.95,12.8142,206.17
70.93,11.7319,208.46
71.02,10.9696,210.97
71.15,10.7149,213.6
71.27,11.0123,216.15
71.36,11.7178,218.6
71.43,12.6179,220.91
71.5,13.5602,223.38
71.59,14.3445,225.8
71.69,14.8832,228.34
71.8,15.0834,230.84
71.92,14.976,233.29
72.04,14.6177,235.81
72.15,14.0909,238.37
72.26,13.4763,240.95
72.36,12.8094,243.45
72.47,12.1339,245.98
72.57,11.3132,248.45
72.66,10.3246,250.85
72.75,9.3143,253.16
72.86,8.5516,255.51
72.99,8.131,257.91
73.16,8.0104,260.5
73.32,7.9902,263.05
73.41,7.9861,265.57
73.39,7.9784,268.13
73.31,7.975,270.58
73.23,8.0011,273.15
73.15,7.9701,275.77
73.07,7.991,278.34
73.0,7.9941,280.86
72.92,7.9682,283.36
72.84,8.0069,285.99
72.76,8.0793,288.58
72.69,8.1996,291.1
72.61,8.288,293.62
72.54,8.3603,296.14
72.47,8.3881,298.41
72.47,8.3685,298.41
72.47,8.3737,298.41
72.47,8.3927,298.41
72.47,8.3998,298.41
72.47,8.3864,298.41
72.47,8.3963,298.41
72.47,8.3805,298.41
72.47,8.4003,298.41
72.5,8.3912,298.41
72.67,8.4062,298.4
73.0,8.3889,298.39
73.48,8.3813,298.38
74.17,8.3704,298.39
75.02,8.375,298.4
76.07,8.359,298.4
77.29,8.3827,298.41
78.58,8.3645,298.42
78.87,8.3601,298.42
78.87,8.3509,298.42
78.87,8.338,298.42
78.87,8.3662,298.42
78.87,8.3242,298.42
78.87,8.2946,298.42
78.87,8.2693,298.42
78.87,8.2975,298.42
78.87,8.303,298.42
78.85,8.2939,298.34
78.82,8.2953,298.09
78.81,8.3046,297.67
78.85,8.2847,297.1
78.93,8.2699,296.36
79.04,8.2371,295.46
79.1,8.1819,294.39
79.09,8.0881,293.14
78.97,8.0453,291.73
78.79,8.0251,290.15
78.59,7.9883,288.41
78.41,7.9799,286.51
78.36,7.9773,284.44
78.48,7.9961,282.16
78.71,7.9817,279.73
78.97,7.9686,277.19
79.14,7.9859,274.63
79.16,7.9875,272.01
79.0,7.9777,269.45
78.75,7.9679,266.92
78.52,7.9935,264.37
78.44,7.9823,261.8
78.52,8.0072,259.25
78.71,8.0532,256.7
78.92,8.302,254.19
79.09,8.8391,251.79
79.18,9.7614,249.3
79.16,10.8049,246.99
79.0,11.7736,244.61
78.72,12.5121,242.16
78.43,13.0772,239.75
78.29,13.5969,237.24
78.33,14.023,234.71
78.51,14.3328,232.28
78.72,14.4942,229.8
78.9,14.4145,227.28
78.99,14.0565,224.76
78.93,13.4855,222.34
78.75,12.687,219.8
78.58,11.8879,217.34
78.4,11.306,214.77
78.31,11.0762,212.1
78.31,11.3073,209.42
78.34,12.0346,206.79
78.37,13.0486,204.33
78.41,14.2207,201.99
78.45,15.3487,199.8
78.49,16.5447,197.42
78.52,17.6164,195.0
78.53,18.5175,192.54
78.53,19.263,190.07
78.5,19.8528,187.53
78.45,20.2879,185.03
78.38,20.5243,182.5
78.3,20.6207,180.02
78.21,20.573,177.55
78.11,20.3583,175.01
78.0,20.0367,172.44
77.89,19.6123,169.87
77.79,19.1188,167.27
77.69,18.4832,164.72
77.6,17.7622,162.18
77.5,16.9885,159.61
77.41,16.3076,157.05
77.31,15.704,154.51
77.19,15.1954,152.0
77.07,14.8005,149.51
76.95,14.4453,147.05
76.83,14.1694,144.6
76.7,13.8898,142.11
76.57,13.5873,139.67
76.44,13.3028,137.19
76.32,12.9899,134.76
76.2,12.666,132.34
76.07,12.312,129.9
75.95,11.9891,127.48
75.83,11.6246,125.05
75.7,11.2339,122.42
75.57,10.8753,119.79
75.44,10.4963,117.15
75.3,10.1793,114.51
75.17,9.8892,111.89
75.02,9.665,109.28
74.9,9.4745,106.7
74.84,9.3854,104.15
74.8,9.3197,101.6
74.75,9.2569,99.09
74.7,9.2704,96.61
74.65,9.2851,94.13
74.6,9.3508,91.71
74.54,9.4009,89.06
74.48,9.4416,86.42
74.43,9.5004,83.82
74.37,9.5427,81.25
74.32,9.6062,78.68
74.26,9.7281,76.11
74.21,9.8093,73.57
74.15,9.8874,71.05
74.1,9.8901,68.48
74.04,9.7956,65.89
73.98,9.5749,63.42
73.92,9.2078,60.98
73.85,8.8107,58.49
73.79,8.4766,56.03
73.73,8.221,53.57
73.68,8.0707,50.96
73.63,8.0208,48.35
73.58,7.9912,45.81
73.52,7.9763,43.25
73.47,7.9766,40.73
73.42,7.9755,38.19
73.37,7.9705,35.65
73.32,7.9769,33.15
73.27,7.9933,30.66
73.22,7.9673,28.16
73.17,7.9951,25.71
73.12,7.9932,23.07
73.07,7.9949,20.45
73.02,7.9765,17.86
72.97,7.9998,15.3
72.92,8.0014,12.79
72.87,8.0016,10.32
72.82,8.0173,7.9
72.76,8.0729,5.27
72.71,8.1332,2.84
72.67,8.1102,0.65
72.67,8.1243,0.65
72.67,8.1084,0.65
72.67,8.1244,0.65
72.67,8.0844,0.65
72.67,8.066,0.65
72.67,8.2107,0.65
72.67,8.2309,0.65
72.67,8.2124,0.65
72.7,8.1967,0.65
72.89,8.1905,0.66
73.24,8.2213,0.67
73.78,8.2849,0.69
74.48,8.3443,0.71
75.35,8.4149,0.74
76.4,8.5375,0.78
77.62,8.6912,0.82
79.01,8.8174,0.87
79.29,8.8762,0.88
79.29,8.865,0.88
79.29,8.8623,0.88
79.29,8.9726,0.88
79.29,8.9639,0.88
79.29,8.9796,0.88
79.29,8.8772,0.88
79.29,8.7986,0.88
79.29,8.7516,0.88
79.27,8.7356,0.98
79.23,8.7168,1.25
79.22,8.7102,1.71
79.28,8.7483,2.34
79.39,8.8036,3.13
79.51,8.6899,4.12
79.57,8.591,5.3
79.52,8.4348,6.66
79.36,8.2717,8.19
79.13,8.1765,9.89
78.94,8.059,11.75
78.87,8.0005,13.82
78.98,7.984,16.04
79.24,7.991,18.4
79.49,7.9999,20.94
79.61,7.9787,23.52
79.53,8.0015,26.17
79.32,7.9671,28.79
79.09,7.9996,31.42
78.92,7.9773,34.08
78.9,7.991,36.78
79.04,7.9722,39.44
79.26,7.9938,42.1
79.48,7.9674,44.77
79.65,8.0027,47.2
79.69,8.0043,49.67
79.62,8.0511,52.09
79.52,8.1648,54.77
79.43,8.473,57.4
79.33,8.8395,59.97
79.24,9.2606,62.49
79.15,9.6349,65.04
79.05,9.8753,67.67
78.96,9.9075,70.38
78.87,9.8703,72.89
78.79,9.7997,75.4
78.7,9.7157,77.94
78.61,9.6562,80.49
78.52,9.6425,83.03
78.43,9.5852,85.61
78.34,9.5844,88.17
78.25,9.52,90.77
78.16,9.4971,93.36
78.06,9.4772,95.98
77.97,9.4855,98.59
77.87,9.5086,101.22
77.77,9.5805,103.83
77.67,9.6809,106.46
77.57,9.8381,109.07
77.46,10.0516,111.68
77.35,10.3182,114.27
77.23,10.5993,116.84
77.12,10.9509,119.39
77.0,11.3026,121.95
76.88,11.6527,124.55
76.76,11.9738,127.14
76.64,12.3223,129.74
76.52,12.7021,132.35
76.4,13.0084,135.0
